time,temperature,humidity,pressure,pm10,pm2_5,carbon_monoxide,european_aqi,gpsID
2023-06-03T15:00,22.3,76,1011.0,7.1,6.1,150,43,23
2023-06-03T16:00,20.7,82,1011.1,6.6,5.8,154,40,23
2023-06-03T17:00,20.3,84,1011.2,6.6,5.8,157,38,23
2023-06-03T18:00,20.2,86,1011.4,7.8,6.9,161,34,23
2023-06-03T19:00,20.5,80,1011.8,10.0,8.8,165,32,23
2023-06-03T20:00,19.6,86,1012.4,12.3,10.9,172,29,23
2023-06-03T21:00,19.1,87,1012.5,14.3,12.2,176,28,23
2023-06-03T22:00,19.0,87,1012.6,15.5,14.2,178,26,23
2023-06-03T23:00,18.0,90,1012.6,16.9,15.2,177,26,23
2023-06-04T00:00,17.7,91,1012.6,18.6,15.9,175,25,23
2023-06-04T01:00,17.4,92,1012.5,19.8,18.8,178,24,23
2023-06-04T02:00,15.6,97,1012.6,21.5,18.6,177,24,23
2023-06-04T03:00,16.8,95,1012.3,20.3,18.9,181,24,23
2023-06-04T04:00,15.7,97,1012.4,20.4,19.8,185,24,23
2023-06-04T05:00,16.3,97,1012.9,21.2,19.3,183,24,23
2023-06-04T06:00,18.3,91,1013.2,19.5,18.8,185,24,23
2023-06-04T07:00,19.9,82,1013.4,18.5,17.5,178,25,23
2023-06-04T08:00,21.2,76,1013.5,17.1,16.2,167,32,23
2023-06-04T09:00,22.4,71,1013.6,16.6,14.4,162,35,23
2023-06-04T10:00,23.2,69,1013.9,14.9,13.0,159,37,23
2023-06-04T11:00,23.9,67,1013.1,13.8,11.9,151,40,23
2023-06-04T12:00,24.6,65,1012.5,11.9,10.5,152,41,23
2023-06-04T13:00,24.9,65,1013.0,10.7,9.8,152,40,23
2023-06-04T14:00,22.5,74,1012.7,10.8,9.8,153,42,23
2023-06-04T15:00,21.6,78,1012.5,9.7,8.8,156,44,23
2023-06-04T16:00,20.9,82,1012.5,9.8,8.3,158,43,23
2023-06-04T17:00,20.2,88,1012.9,9.4,7.5,171,41,23
2023-06-04T18:00,19.9,90,1012.9,10.3,9.6,178,37,23
2023-06-04T19:00,18.8,94,1012.8,11.7,11.0,175,33,23
2023-06-04T20:00,18.5,96,1013.2,11.6,11.1,167,34,23
2023-06-04T21:00,18.3,96,1013.6,11.0,10.0,178,30,23
2023-06-04T22:00,18.0,98,1014.2,10.9,8.7,174,27,23
2023-06-04T23:00,17.8,98,1013.6,10.7,10.1,176,27,23
2023-06-05T00:00,17.5,99,1013.2,11.2,10.9,171,27,23
2023-06-05T01:00,17.3,98,1012.9,9.1,9.0,162,26,23
2023-06-05T02:00,17.0,97,1013.2,8.4,6.9,155,25,23
2023-06-05T03:00,16.6,96,1012.8,9.1,8.7,158,24,23
2023-06-05T04:00,16.5,97,1012.7,8.0,6.8,161,24,23
2023-06-05T05:00,16.6,97,1012.7,8.2,7.5,159,25,23
2023-06-05T06:00,17.2,96,1012.9,7.4,7.0,167,22,23
2023-06-05T07:00,16.6,95,1013.1,6.9,5.6,165,22,23
2023-06-05T08:00,17.4,94,1013.1,5.9,5.8,162,24,23
2023-06-05T09:00,18.5,92,1012.9,5.6,5.3,157,25,23
2023-06-05T10:00,19.4,90,1013.3,5.1,4.8,151,27,23
2023-06-05T11:00,20.0,88,1013.0,5.2,4.8,155,30,23
2023-06-05T12:00,21.1,83,1013.0,5.0,4.8,158,32,23
2023-06-05T13:00,21.5,77,1012.6,4.8,4.5,152,34,23
2023-06-05T14:00,22.1,73,1012.3,4.7,4.5,142,35,23
2023-06-05T15:00,21.6,76,1011.8,4.3,4.1,144,35,23
2023-06-05T16:00,20.5,81,1011.6,4.6,4.1,149,35,23
2023-06-05T17:00,19.5,83,1011.4,5.3,4.7,155,34,23
2023-06-05T18:00,18.5,91,1011.6,8.1,7.5,157,31,23
2023-06-05T19:00,18.0,92,1011.9,9.0,8.6,161,28,23
2023-06-05T20:00,17.4,94,1012.6,9.3,8.7,173,24,23
2023-06-05T21:00,17.0,96,1012.6,12.1,10.3,186,24,23
2023-06-05T22:00,16.8,95,1012.6,13.9,12.2,204,21,23
2023-06-05T23:00,16.6,95,1012.4,16.0,14.6,198,20,23
2023-06-06T00:00,16.8,96,1012.5,16.8,16.3,173,18,23
2023-06-06T01:00,16.9,95,1012.6,18.9,17.9,177,15,23
2023-06-06T02:00,16.8,96,1012.4,20.8,19.1,184,16,23
2023-06-06T03:00,16.9,94,1012.3,21.8,20.2,190,17,23
2023-06-06T04:00,16.6,96,1012.1,19.7,18.7,194,17,23
2023-06-06T05:00,17.1,94,1012.3,17.9,17.3,193,18,23
2023-06-06T06:00,17.5,92,1012.5,18.9,18.0,197,19,23
2023-06-06T07:00,17.6,89,1012.6,18.4,17.2,177,26,23
2023-06-06T08:00,19.3,82,1012.6,16.9,16.3,172,30,23
2023-06-06T09:00,20.7,76,1012.5,13.3,12.2,170,34,23
2023-06-06T10:00,21.5,75,1012.0,10.0,8.9,163,38,23
2023-06-06T11:00,22.3,75,1012.1,7.7,7.2,159,40,23
2023-06-06T12:00,23.1,71,1012.0,7.3,6.3,157,41,23
2023-06-06T13:00,23.6,65,1011.7,7.0,5.7,149,44,23
2023-06-06T14:00,24.0,62,1011.3,6.8,5.5,149,45,23
2023-06-06T15:00,24.2,61,1011.2,6.7,5.4,152,45,23
2023-06-06T16:00,24.0,61,1010.7,6.3,5.3,152,43,23
2023-06-06T17:00,22.0,74,1010.7,6.1,5.3,154,41,23
2023-06-06T18:00,21.0,82,1011.2,6.1,5.9,157,38,23
2023-06-06T19:00,20.8,80,1011.5,7.6,6.6,163,33,23
2023-06-06T20:00,19.6,86,1012.5,11.9,10.6,174,26,23
2023-06-06T21:00,18.5,91,1013.1,15.1,12.2,185,26,23
2023-06-06T22:00,17.6,94,1013.3,16.5,13.5,193,24,23
2023-06-06T23:00,17.2,94,1013.4,16.2,13.8,198,24,23
2023-06-07T00:00,16.8,95,1012.8,15.7,14.5,205,24,23
2023-06-07T01:00,16.6,95,1012.7,17.0,15.7,206,24,23
2023-06-07T02:00,15.9,96,1012.9,17.7,16.7,177,23,23
2023-06-07T03:00,15.2,97,1012.8,19.4,17.8,199,23,23
2023-06-07T04:00,15.1,97,1013.1,19.9,18.4,199,23,23
2023-06-07T05:00,16.1,95,1013.2,21.1,20.5,209,23,23
2023-06-07T06:00,18.5,87,1013.3,22.5,21.3,220,23,23
2023-06-07T07:00,20.0,86,1013.4,21.3,19.9,206,24,23
2023-06-07T08:00,21.3,86,1013.4,21.7,20.3,186,28,23
2023-06-07T09:00,22.0,86,1013.4,16.5,15.5,178,38,23
2023-06-07T10:00,22.4,86,1013.3,13.4,12.8,171,42,23
2023-06-07T11:00,23.0,85,1013.2,10.5,9.7,167,44,23
2023-06-07T12:00,23.7,81,1012.7,8.6,7.8,162,45,23
2023-06-07T13:00,23.7,78,1012.7,7.0,6.4,160,45,23
2023-06-07T14:00,23.9,75,1011.8,6.2,5.8,159,47,23
2023-06-07T15:00,24.0,74,1011.8,6.1,5.7,157,47,23
2023-06-07T16:00,23.7,73,1011.2,6.2,5.9,160,45,23
2023-06-07T17:00,23.4,73,1010.9,7.4,7.0,162,45,23
2023-06-07T18:00,21.7,82,1011.1,10.2,9.3,186,40,23
2023-06-07T19:00,20.8,83,1011.6,13.3,11.8,195,34,23
2023-06-07T20:00,19.3,89,1012.3,16.7,15.9,210,30,23
2023-06-07T21:00,18.2,93,1012.4,19.7,19.0,228,27,23
2023-06-07T22:00,17.8,93,1012.3,23.6,22.6,249,27,23
2023-06-07T23:00,17.1,93,1011.9,28.6,27.6,250,28,23
2023-06-01T00:00,14.8,91,1012.4,18.4,16.6,204,25,24
2023-06-01T01:00,14.6,92,1012.1,19.2,17.1,191,25,24
2023-06-01T02:00,14.2,92,1012.2,18.7,17.4,185,25,24
2023-06-01T03:00,13.9,92,1012.1,18.7,17.5,188,25,24
2023-06-01T04:00,13.8,92,1012.2,19.6,18.2,182,25,24
2023-06-01T05:00,15.2,90,1012.2,21.0,19.8,187,26,24
2023-06-01T06:00,18.5,78,1012.2,22.0,19.4,184,26,24
2023-06-01T07:00,19.6,75,1012.4,20.7,18.7,181,27,24
2023-06-01T08:00,20.8,71,1012.2,19.2,17.8,170,30,24
2023-06-01T09:00,22.0,67,1012.0,18.5,15.4,162,36,24
2023-06-01T10:00,22.9,64,1011.5,17.6,14.5,159,42,24
2023-06-01T11:00,23.7,62,1011.2,14.9,12.1,154,45,24
2023-06-01T12:00,24.3,59,1010.6,14.2,11.9,151,47,24
2023-06-01T13:00,24.5,59,1010.1,13.7,11.3,146,47,24
2023-06-01T14:00,24.6,58,1009.1,13.4,10.9,145,47,24
2023-06-01T15:00,24.8,57,1009.3,13.3,10.8,145,48,24
2023-06-01T16:00,24.2,58,1008.9,13.4,10.7,147,47,24
2023-06-01T17:00,23.3,63,1008.3,13.9,11.2,151,46,24
2023-06-01T18:00,21.9,71,1008.0,15.9,13.7,166,38,24
2023-06-01T19:00,21.2,79,1008.6,17.0,14.6,190,29,24
2023-06-01T20:00,19.6,81,1009.1,17.9,15.2,205,30,24
2023-06-01T21:00,18.5,85,1008.7,17.5,15.6,214,30,24
2023-06-01T22:00,18.0,86,1008.8,17.0,14.5,204,30,24
2023-06-01T23:00,17.4,87,1008.4,15.0,13.8,191,30,24
2023-06-02T00:00,16.9,88,1008.2,14.5,13.0,184,30,24
2023-06-02T01:00,16.5,89,1008.6,14.9,13.4,177,30,24
2023-06-02T02:00,16.0,90,1008.2,15.1,13.5,171,29,24
2023-06-02T03:00,15.7,90,1008.1,17.8,15.6,171,29,24
2023-06-02T04:00,15.5,90,1008.4,20.0,17.2,174,29,24
2023-06-02T05:00,16.7,90,1008.4,20.2,19.0,178,29,24
2023-06-02T06:00,20.2,78,1008.5,20.5,19.4,175,29,24
2023-06-02T07:00,21.6,68,1008.6,20.8,18.7,179,36,24
2023-06-02T08:00,22.9,65,1008.6,21.0,19.5,179,41,24
2023-06-02T09:00,24.1,60,1008.3,19.4,17.4,175,47,24
2023-06-02T10:00,24.9,56,1008.4,18.2,16.5,171,56,24
2023-06-02T11:00,25.6,54,1007.7,17.4,15.0,167,59,24
2023-06-02T12:00,25.9,53,1007.4,18.0,15.3,167,59,24
2023-06-02T13:00,25.8,52,1007.3,16.5,14.1,163,57,24
2023-06-02T14:00,26.2,51,1007.0,16.4,14.2,164,56,24
2023-06-02T15:00,26.2,50,1006.9,15.6,13.2,164,53,24
2023-06-02T16:00,25.9,50,1006.4,17.1,14.4,173,48,24
2023-06-02T17:00,24.9,56,1007.0,17.6,15.1,179,48,24
2023-06-02T18:00,23.4,65,1007.0,18.3,15.8,190,38,24
2023-06-02T19:00,21.9,78,1007.3,19.6,16.9,207,31,24
2023-06-02T20:00,20.3,86,1007.6,20.8,18.9,221,31,24
2023-06-02T21:00,19.1,89,1008.2,21.7,20.1,233,32,24
2023-06-02T22:00,19.8,83,1008.1,22.7,21.4,229,32,24
2023-06-02T23:00,19.5,84,1008.4,21.8,19.9,200,33,24
2023-06-03T00:00,17.3,94,1008.9,18.7,16.9,191,33,24
2023-06-03T01:00,16.7,95,1009.5,15.7,14.7,181,33,24
2023-06-03T02:00,16.3,95,1009.7,14.3,13.6,176,34,24
2023-06-03T03:00,16.0,94,1009.4,14.0,12.9,174,34,24
2023-06-03T04:00,15.5,95,1009.6,15.9,14.4,174,33,24
2023-06-03T05:00,17.1,93,1009.6,19.3,16.7,195,33,24
2023-06-03T06:00,19.8,82,1009.8,20.5,18.6,199,33,24
2023-06-03T07:00,20.7,77,1010.4,19.2,17.6,208,33,24
2023-06-03T08:00,21.8,72,1010.6,16.8,15.8,186,36,24
2023-06-03T09:00,22.8,68,1010.7,12.9,12.1,171,39,24
2023-06-03T10:00,23.7,65,1010.8,11.4,10.8,175,41,24
2023-06-03T11:00,24.4,63,1010.5,10.9,10.6,169,45,24
2023-06-03T12:00,24.6,63,1010.2,9.4,9.1,167,47,24
2023-06-03T13:00,24.5,65,1009.5,8.9,8.6,163,47,24
2023-06-03T14:00,24.4,66,1010.0,7.0,6.1,157,49,24
2023-06-03T15:00,22.1,77,1009.9,7.2,5.9,162,46,24
2023-06-03T16:00,20.6,83,1010.0,9.5,7.5,165,43,24
2023-06-03T17:00,20.2,86,1009.9,10.0,7.9,167,39,24
2023-06-03T18:00,20.1,88,1010.0,10.0,7.7,169,36,24
2023-06-03T19:00,20.0,86,1010.3,10.9,9.5,184,27,24
2023-06-03T20:00,19.9,83,1011.0,13.2,11.7,195,26,24
2023-06-03T21:00,18.7,90,1010.8,15.0,13.4,189,26,24
2023-06-03T22:00,18.7,88,1011.2,16.4,15.6,188,25,24
2023-06-03T23:00,17.4,93,1011.0,17.8,15.4,185,25,24
2023-06-04T00:00,16.5,95,1010.8,18.9,16.5,188,24,24
2023-06-04T01:00,17.0,94,1010.8,19.9,16.8,184,24,24
2023-06-04T02:00,15.6,97,1010.9,18.0,17.1,182,25,24
2023-06-04T03:00,16.5,97,1010.5,19.8,18.1,184,25,24
2023-06-04T04:00,15.0,99,1010.6,22.2,18.8,190,25,24
2023-06-04T05:00,16.3,98,1011.2,21.8,20.3,185,26,24
2023-06-04T06:00,18.4,91,1011.4,21.7,19.6,177,26,24
2023-06-04T07:00,20.1,80,1011.7,21.2,18.7,175,26,24
2023-06-04T08:00,21.3,76,1011.9,21.1,18.6,170,32,24
2023-06-04T09:00,22.5,70,1011.8,18.8,17.3,167,34,24
2023-06-04T10:00,23.3,67,1012.1,16.7,15.6,163,37,24
2023-06-04T11:00,24.0,67,1011.5,13.5,12.2,158,40,24
2023-06-04T12:00,24.6,64,1010.9,10.9,10.1,153,42,24
2023-06-04T13:00,24.8,64,1011.1,11.1,9.2,155,43,24
2023-06-04T14:00,22.5,74,1010.8,11.3,9.9,156,44,24
2023-06-04T15:00,21.4,79,1011.0,10.7,9.3,160,44,24
2023-06-04T16:00,20.6,83,1011.1,9.8,8.4,163,42,24
2023-06-04T17:00,20.0,89,1011.5,9.8,9.2,179,36,24
2023-06-04T18:00,19.8,91,1011.1,13.1,11.7,184,36,24
2023-06-04T19:00,18.9,94,1011.1,12.2,11.8,194,31,24
2023-06-04T20:00,18.5,96,1011.4,11.7,11.5,201,29,24
2023-06-04T21:00,18.3,97,1011.8,11.5,10.7,196,29,24
2023-06-04T22:00,18.0,98,1012.3,13.4,11.8,192,29,24
2023-06-04T23:00,17.7,98,1011.9,14.1,12.9,186,28,24
2023-06-05T00:00,17.5,99,1011.4,14.8,13.8,190,28,24
2023-06-05T01:00,17.2,99,1011.2,12.1,10.0,180,28,24
2023-06-05T02:00,17.0,97,1011.4,7.9,7.3,164,27,24
2023-06-05T03:00,16.7,97,1011.0,9.5,8.3,164,26,24
2023-06-05T04:00,16.6,97,1010.9,9.5,8.6,167,26,24
2023-06-05T05:00,16.8,97,1010.8,9.9,8.2,161,25,24
2023-06-05T06:00,17.4,96,1011.1,9.2,8.8,171,24,24
2023-06-05T07:00,16.7,94,1011.3,7.6,7.0,168,23,24
2023-06-05T08:00,17.5,94,1011.3,6.8,6.6,168,23,24
2023-06-05T09:00,18.7,92,1011.0,6.7,5.8,166,24,24
2023-06-05T10:00,19.5,90,1011.4,5.8,5.6,161,26,24
2023-06-05T11:00,20.1,88,1011.0,5.8,5.6,157,28,24
2023-06-05T12:00,21.1,84,1011.0,5.5,5.4,160,31,24
2023-06-05T13:00,21.3,80,1010.7,5.6,5.4,157,33,24
2023-06-05T14:00,21.8,76,1010.5,5.5,5.3,152,35,24
2023-06-05T15:00,21.4,78,1010.1,5.4,5.2,148,36,24
2023-06-05T16:00,20.3,82,1009.9,5.7,4.9,145,34,24
2023-06-05T17:00,19.3,84,1009.6,5.6,5.1,147,34,24
2023-06-05T18:00,18.6,91,1009.8,6.6,6.0,152,29,24
2023-06-05T19:00,17.9,92,1010.1,10.2,8.5,171,25,24
2023-06-05T20:00,17.2,96,1010.8,11.1,9.7,182,21,24
2023-06-05T21:00,16.9,97,1010.8,13.0,11.1,189,19,24
2023-06-05T22:00,16.8,95,1010.9,14.8,13.3,185,19,24
2023-06-05T23:00,16.6,95,1010.6,17.4,15.3,181,17,24
2023-06-06T00:00,16.7,97,1010.9,19.7,17.6,182,16,24
2023-06-06T01:00,16.8,96,1010.6,20.9,20.3,178,18,24
2023-06-06T02:00,16.8,96,1010.5,19.4,18.4,177,17,24
2023-06-06T03:00,16.9,94,1010.6,19.3,17.8,178,18,24
2023-06-06T04:00,16.7,96,1010.5,19.7,18.3,187,19,24
2023-06-06T05:00,17.1,94,1010.7,19.8,18.0,191,20,24
2023-06-06T06:00,17.5,92,1010.9,20.0,18.0,179,20,24
2023-06-06T07:00,17.7,89,1011.0,16.5,15.9,174,23,24
2023-06-06T08:00,19.4,83,1011.0,15.7,14.7,171,29,24
2023-06-06T09:00,20.8,77,1011.0,14.5,12.7,170,33,24
2023-06-06T10:00,21.5,76,1010.5,9.4,8.8,156,39,24
2023-06-06T11:00,22.3,75,1010.4,7.8,7.3,154,41,24
2023-06-06T12:00,23.0,71,1010.3,6.7,6.3,145,42,24
2023-06-06T13:00,23.5,67,1010.0,6.7,5.7,143,44,24
2023-06-06T14:00,23.8,65,1009.8,6.2,5.2,142,45,24
2023-06-06T15:00,23.8,64,1009.6,5.6,5.1,143,45,24
2023-06-06T16:00,23.4,65,1009.3,6.1,4.9,144,44,24
2023-06-06T17:00,21.7,77,1009.4,6.6,5.1,148,43,24
2023-06-06T18:00,20.8,84,1009.8,9.0,7.4,173,38,24
2023-06-06T19:00,20.6,83,1010.1,11.9,10.0,186,28,24
2023-06-06T20:00,19.4,89,1011.1,13.9,12.4,206,24,24
2023-06-06T21:00,18.2,94,1011.6,13.9,12.6,193,24,24
2023-06-06T22:00,17.3,95,1011.9,13.7,12.8,202,24,24
2023-06-06T23:00,16.6,97,1011.6,13.6,11.5,196,24,24
2023-06-07T00:00,15.9,98,1011.4,13.5,13.0,187,24,24
2023-06-07T01:00,15.6,98,1011.0,13.8,13.3,188,24,24
2023-06-07T02:00,15.0,98,1011.2,15.3,13.7,165,23,24
2023-06-07T03:00,14.7,98,1011.1,15.3,13.9,165,23,24
2023-06-07T04:00,14.7,97,1011.4,16.0,14.1,170,22,24
2023-06-07T05:00,16.0,96,1011.5,15.9,15.3,176,22,24
2023-06-07T06:00,18.7,87,1011.6,17.5,16.9,196,22,24
2023-06-07T07:00,20.0,84,1011.9,19.3,18.1,188,26,24
2023-06-07T08:00,21.3,84,1012.0,18.8,17.6,183,32,24
2023-06-07T09:00,22.1,85,1011.9,16.5,15.5,175,36,24
2023-06-07T10:00,22.6,84,1011.6,16.0,15.1,174,43,24
2023-06-07T11:00,23.1,83,1011.5,15.0,14.3,171,48,24
2023-06-07T12:00,23.7,80,1010.9,12.2,11.4,165,49,24
2023-06-07T13:00,23.6,78,1011.0,11.2,10.4,162,49,24
2023-06-07T14:00,23.6,77,1010.5,10.8,10.0,161,50,24
2023-06-07T15:00,23.6,76,1010.5,11.1,10.2,164,55,24
2023-06-07T16:00,23.3,75,1009.8,9.8,9.3,168,54,24
2023-06-07T17:00,23.3,74,1009.4,10.8,10.3,172,46,24
2023-06-07T18:00,21.8,82,1009.6,13.2,12.2,203,38,24
2023-06-07T19:00,20.8,84,1010.1,18.5,17.1,214,34,24
2023-06-07T20:00,19.1,92,1010.8,20.8,19.5,207,30,24
2023-06-07T21:00,18.0,94,1011.1,21.3,20.5,229,27,24
2023-06-07T22:00,17.7,93,1010.7,22.8,21.9,228,28,24
2023-06-07T23:00,16.7,95,1010.4,23.5,21.4,218,29,24
2023-06-01T00:00,13.9,91,994.2,15.5,13.8,166,24,25
2023-06-01T01:00,13.6,92,993.9,15.8,13.5,170,26,25
2023-06-01T02:00,13.2,92,994.0,16.1,14.0,171,24,25
2023-06-01T03:00,12.8,92,993.9,16.4,15.0,173,24,25
2023-06-01T04:00,12.8,92,994.0,16.6,15.2,173,24,25
2023-06-01T05:00,14.2,90,994.1,16.7,15.6,169,24,25
2023-06-01T06:00,17.5,78,994.3,16.7,15.3,165,25,25
2023-06-01T07:00,18.6,75,994.6,18.0,15.3,161,29,25
2023-06-01T08:00,19.8,71,994.4,18.4,16.0,161,32,25
2023-06-01T09:00,20.9,67,994.3,17.0,14.3,154,36,25
2023-06-01T10:00,21.9,64,993.9,16.7,14.0,152,41,25
2023-06-01T11:00,22.7,61,993.7,14.6,12.3,148,43,25
2023-06-01T12:00,23.1,60,993.1,12.3,10.5,145,45,25
2023-06-01T13:00,23.4,59,992.6,12.2,10.3,144,45,25
2023-06-01T14:00,23.5,59,991.7,11.9,9.9,142,46,25
2023-06-01T15:00,23.4,59,991.8,11.4,9.5,143,45,25
2023-06-01T16:00,22.9,59,991.4,11.2,9.3,143,45,25
2023-06-01T17:00,22.1,64,990.8,11.6,9.7,145,43,25
2023-06-01T18:00,20.9,71,990.4,14.0,12.3,159,38,25
2023-06-01T19:00,20.2,80,990.9,15.3,13.1,172,33,25
2023-06-01T20:00,18.6,81,991.3,14.8,12.7,175,31,25
2023-06-01T21:00,17.6,84,990.9,14.7,12.7,180,29,25
2023-06-01T22:00,17.1,85,991.0,13.5,12.6,175,28,25
2023-06-01T23:00,16.5,86,990.5,13.2,12.3,171,26,25
2023-06-02T00:00,16.1,86,990.3,11.9,11.1,168,26,25
2023-06-02T01:00,15.7,87,990.7,11.7,10.9,169,26,25
2023-06-02T02:00,15.2,88,990.2,12.7,11.5,164,25,25
2023-06-02T03:00,14.9,88,990.1,12.8,11.7,162,25,25
2023-06-02T04:00,14.7,89,990.4,15.4,13.8,162,27,25
2023-06-02T05:00,15.8,89,990.5,17.0,15.4,165,27,25
2023-06-02T06:00,19.2,78,990.7,18.2,17.2,164,28,25
2023-06-02T07:00,20.7,68,991.0,18.9,17.5,163,38,25
2023-06-02T08:00,21.9,64,991.1,19.6,17.9,166,42,25
2023-06-02T09:00,23.1,59,990.8,17.5,16.3,166,49,25
2023-06-02T10:00,23.9,55,990.9,16.0,14.5,164,53,25
2023-06-02T11:00,24.5,53,990.3,14.4,12.6,160,56,25
2023-06-02T12:00,24.9,52,990.0,14.1,11.7,157,56,25
2023-06-02T13:00,24.7,52,989.9,14.3,11.8,157,56,25
2023-06-02T14:00,25.1,51,989.6,13.8,11.5,154,55,25
2023-06-02T15:00,25.0,50,989.5,13.7,11.6,155,53,25
2023-06-02T16:00,24.8,50,989.0,14.9,12.6,158,51,25
2023-06-02T17:00,23.9,54,989.5,15.7,13.4,160,51,25
2023-06-02T18:00,22.6,62,989.5,17.0,14.6,172,42,25
2023-06-02T19:00,21.0,78,989.7,17.5,15.1,183,32,25
2023-06-02T20:00,19.3,85,989.9,17.7,16.0,192,30,25
2023-06-02T21:00,18.0,89,990.4,18.5,17.3,187,29,25
2023-06-02T22:00,18.3,85,990.3,17.7,15.9,178,28,25
2023-06-02T23:00,18.0,85,990.6,16.2,15.0,177,28,25
2023-06-03T00:00,16.2,93,991.0,15.4,14.4,176,28,25
2023-06-03T01:00,15.7,94,991.6,13.8,12.1,163,28,25
2023-06-03T02:00,15.3,94,991.7,12.2,11.3,162,28,25
2023-06-03T03:00,15.0,94,991.4,12.4,11.2,162,28,25
2023-06-03T04:00,14.5,95,991.6,12.7,11.1,164,28,25
2023-06-03T05:00,16.0,93,991.7,14.1,13.6,168,28,25
2023-06-03T06:00,18.9,81,992.0,19.9,17.9,178,28,25
2023-06-03T07:00,19.8,76,992.7,19.2,17.9,185,32,25
2023-06-03T08:00,20.8,71,992.9,20.2,18.9,184,36,25
2023-06-03T09:00,21.8,68,993.1,17.4,16.4,175,41,25
2023-06-03T10:00,22.7,65,993.3,15.3,13.2,168,46,25
2023-06-03T11:00,23.2,64,993.0,14.2,12.9,168,49,25
2023-06-03T12:00,23.4,64,992.7,10.8,10.5,165,49,25
2023-06-03T13:00,22.9,67,992.0,9.8,9.5,165,47,25
2023-06-03T14:00,23.0,68,992.5,9.2,8.9,158,47,25
2023-06-03T15:00,21.2,78,992.3,8.4,8.1,160,49,25
2023-06-03T16:00,20.0,83,992.3,6.9,6.6,162,42,25
2023-06-03T17:00,19.3,85,992.1,6.9,6.4,163,40,25
2023-06-03T18:00,19.1,88,992.2,7.7,6.7,165,35,25
2023-06-03T19:00,19.0,85,992.5,10.3,8.5,170,32,25
2023-06-03T20:00,19.0,83,993.2,12.7,11.1,180,29,25
2023-06-03T21:00,17.6,90,993.0,13.7,11.3,181,25,25
2023-06-03T22:00,17.4,89,993.3,13.0,12.2,176,24,25
2023-06-03T23:00,16.3,93,993.1,13.9,12.6,177,24,25
2023-06-04T00:00,15.4,96,992.8,14.2,12.4,170,24,25
2023-06-04T01:00,15.6,94,992.8,13.6,12.8,172,23,25
2023-06-04T02:00,15.2,95,992.9,12.7,12.0,175,24,25
2023-06-04T03:00,15.6,96,992.5,12.4,11.7,176,24,25
2023-06-04T04:00,13.9,99,992.5,12.9,12.0,171,24,25
2023-06-04T05:00,15.2,97,993.2,13.7,12.8,169,24,25
2023-06-04T06:00,17.5,91,993.6,13.9,13.7,169,24,25
2023-06-04T07:00,19.1,80,993.9,17.5,15.8,169,28,25
2023-06-04T08:00,20.3,76,994.2,18.6,16.8,165,33,25
2023-06-04T09:00,21.5,70,994.2,18.8,18.1,164,36,25
2023-06-04T10:00,22.3,68,994.5,15.1,14.0,158,37,25
2023-06-04T11:00,22.9,67,994.0,12.5,11.8,156,39,25
2023-06-04T12:00,23.5,65,993.4,9.9,8.7,155,41,25
2023-06-04T13:00,23.5,65,993.6,10.6,9.4,156,43,25
2023-06-04T14:00,21.4,75,993.2,9.7,8.5,158,41,25
2023-06-04T15:00,20.3,79,993.3,8.0,6.9,162,39,25
2023-06-04T16:00,19.5,83,993.3,8.4,8.1,166,38,25
2023-06-04T17:00,19.1,88,993.7,12.1,8.3,172,36,25
2023-06-04T18:00,18.7,91,993.3,13.3,11.2,183,35,25
2023-06-04T19:00,17.9,94,993.3,11.0,10.6,192,33,25
2023-06-04T20:00,17.6,95,993.6,10.2,9.0,189,28,25
2023-06-04T21:00,17.3,97,993.9,9.8,9.6,182,28,25
2023-06-04T22:00,16.9,98,994.4,9.6,9.0,168,26,25
2023-06-04T23:00,16.7,98,994.0,11.4,10.0,159,24,25
2023-06-05T00:00,16.5,99,993.5,12.4,12.2,168,23,25
2023-06-05T01:00,16.3,99,993.3,11.7,9.4,172,23,25
2023-06-05T02:00,16.2,97,993.5,9.1,9.0,169,22,25
2023-06-05T03:00,15.8,97,993.0,8.1,7.9,170,22,25
2023-06-05T04:00,15.7,97,992.9,7.6,7.5,172,22,25
2023-06-05T05:00,15.9,97,992.8,7.8,7.6,165,23,25
2023-06-05T06:00,16.4,96,993.2,8.2,7.6,166,21,25
2023-06-05T07:00,15.8,94,993.3,7.5,6.8,168,24,25
2023-06-05T08:00,16.5,93,993.4,7.1,5.8,168,24,25
2023-06-05T09:00,17.5,92,993.2,5.5,5.4,167,24,25
2023-06-05T10:00,18.4,90,993.5,5.6,5.5,166,25,25
2023-06-05T11:00,18.9,89,993.2,5.8,5.5,161,28,25
2023-06-05T12:00,19.9,85,993.2,5.9,5.4,152,31,25
2023-06-05T13:00,20.1,81,993.0,6.4,5.5,152,33,25
2023-06-05T14:00,20.7,76,992.8,6.2,5.8,152,35,25
2023-06-05T15:00,20.3,77,992.4,6.1,5.7,150,36,25
2023-06-05T16:00,19.3,81,992.1,7.0,6.3,145,35,25
2023-06-05T17:00,18.4,83,991.8,6.8,6.6,145,33,25
2023-06-05T18:00,17.7,90,992.0,7.5,7.1,147,30,25
2023-06-05T19:00,16.7,93,992.2,10.0,8.2,164,26,25
2023-06-05T20:00,16.2,95,992.9,11.3,10.4,174,23,25
