time,temperature,humidity,pressure,pm10,pm2_5,carbon_monoxide,european_aqi,gpsID
2023-06-14T17:00,20.0,88,987.7,6.6,5.7,122,34,25
2023-06-14T18:00,19.7,90,988.3,9.0,7.7,135,32,25
2023-06-14T19:00,19.2,86,988.9,9.6,8.6,143,28,25
2023-06-14T20:00,17.9,90,989.3,11.2,9.6,158,24,25
2023-06-14T21:00,17.5,91,989.5,12.8,11.9,167,24,25
2023-06-14T22:00,17.6,89,989.3,15.0,14.0,175,21,25
2023-06-14T23:00,17.3,89,990.3,16.0,14.9,156,20,25
2023-06-15T00:00,16.3,92,990.3,17.9,16.5,152,22,25
2023-06-15T01:00,15.6,94,990.0,18.4,17.4,155,21,25
2023-06-15T02:00,15.0,95,989.8,17.6,16.4,154,20,25
2023-06-15T03:00,14.7,96,990.1,16.9,15.8,150,20,25
2023-06-15T04:00,14.5,96,990.3,18.8,16.4,148,20,25
2023-06-15T05:00,16.1,94,991.0,18.6,17.4,148,21,25
2023-06-15T06:00,18.1,87,991.3,17.3,15.4,146,24,25
2023-06-15T07:00,18.9,84,991.3,14.8,13.5,141,26,25
2023-06-15T08:00,20.3,76,991.4,13.2,11.3,140,29,25
2023-06-15T09:00,21.3,69,991.5,11.8,10.9,139,34,25
2023-06-15T10:00,22.0,64,991.4,12.4,10.5,135,39,25
2023-06-15T11:00,22.7,60,991.1,11.3,9.9,131,42,25
2023-06-15T12:00,23.3,57,991.1,8.5,7.3,126,44,25
2023-06-15T13:00,23.7,53,990.7,6.1,5.7,120,43,25
2023-06-15T14:00,23.9,52,990.4,6.4,5.7,116,44,25
2023-06-15T15:00,24.1,50,990.5,6.6,5.5,115,45,25
2023-06-15T16:00,23.6,52,990.4,6.3,5.9,115,41,25
2023-06-15T17:00,23.3,55,990.5,7.0,6.5,115,40,25
2023-06-15T18:00,21.9,75,990.6,9.9,8.1,140,36,25
2023-06-15T19:00,22.0,59,991.1,11.9,9.2,156,31,25
2023-06-15T20:00,19.3,74,991.4,12.8,10.4,155,26,25
2023-06-15T21:00,17.9,78,991.5,12.5,11.3,158,24,25
2023-06-15T22:00,17.1,80,990.9,12.0,10.8,148,24,25
2023-06-15T23:00,16.1,83,991.1,12.0,10.7,144,24,25
2023-06-16T00:00,15.3,85,991.0,11.6,10.8,143,23,25
2023-06-16T01:00,14.8,86,991.0,11.7,10.8,144,22,25
2023-06-16T02:00,14.3,87,990.9,12.1,10.8,143,22,25
2023-06-16T03:00,13.8,88,991.0,12.2,11.4,144,22,25
2023-06-16T04:00,13.5,88,991.7,13.2,11.7,146,22,25
2023-06-16T05:00,15.1,88,992.0,14.2,12.3,146,20,25
2023-06-16T06:00,19.0,75,992.3,13.8,12.8,152,26,25
2023-06-16T07:00,20.3,72,992.7,14.0,12.5,151,34,25
2023-06-16T08:00,21.8,64,992.9,12.4,11.6,148,38,25
2023-06-16T09:00,23.0,56,992.7,12.8,11.0,141,42,25
2023-06-16T10:00,23.9,52,992.6,11.9,10.0,134,47,25
2023-06-16T11:00,24.5,50,991.8,10.6,9.7,130,49,25
2023-06-16T12:00,24.9,49,991.7,10.6,9.5,127,51,25
2023-06-16T13:00,25.2,47,991.1,10.9,9.6,127,53,25
2023-06-16T14:00,25.4,46,990.7,11.9,9.9,130,54,25
2023-06-16T15:00,25.4,45,990.2,12.0,10.2,131,55,25
2023-06-16T16:00,25.3,45,990.1,12.2,10.3,131,55,25
2023-06-16T17:00,24.8,49,990.1,12.3,10.7,133,56,25
2023-06-16T18:00,22.9,58,990.7,12.9,11.1,152,50,25
2023-06-16T19:00,21.5,60,990.8,13.7,11.6,174,39,25
2023-06-16T20:00,19.8,67,991.3,13.8,12.0,171,32,25
2023-06-16T21:00,18.4,73,991.5,13.1,11.8,171,32,25
2023-06-16T22:00,17.0,76,991.5,13.2,11.9,166,31,25
2023-06-16T23:00,15.8,80,991.5,13.2,12.1,159,30,25
2023-06-17T00:00,15.1,83,991.7,13.9,12.1,158,27,25
2023-06-17T01:00,14.5,85,991.5,14.4,11.9,153,27,25
2023-06-17T02:00,14.1,86,991.3,14.1,11.5,149,25,25
2023-06-17T03:00,13.7,85,991.3,13.3,11.3,150,25,25
2023-06-17T04:00,13.5,84,991.3,12.7,11.1,149,25,25
2023-06-17T05:00,15.2,84,991.7,12.4,11.3,150,24,25
2023-06-17T06:00,19.6,71,992.2,13.0,11.3,154,26,25
2023-06-17T07:00,21.3,59,992.7,13.4,11.5,158,38,25
2023-06-17T08:00,22.7,55,992.9,14.0,12.0,157,46,25
2023-06-17T09:00,23.9,51,992.9,14.3,12.2,160,54,25
2023-06-17T10:00,25.1,47,992.7,12.6,11.5,157,60,25
2023-06-17T11:00,26.0,42,992.5,12.7,11.2,151,61,25
2023-06-17T12:00,26.6,39,992.2,10.5,9.8,145,61,25
2023-06-17T13:00,27.0,37,991.8,12.3,10.7,141,61,25
2023-06-17T14:00,27.2,36,991.7,12.9,10.9,141,61,25
2023-06-17T15:00,27.1,37,991.3,12.5,10.6,135,61,25
2023-06-17T16:00,26.9,39,991.0,11.6,10.2,136,59,25
2023-06-17T17:00,26.4,46,991.0,12.7,10.7,140,59,25
2023-06-17T18:00,24.5,70,990.9,13.1,10.9,153,50,25
2023-06-17T19:00,23.0,62,991.1,13.0,11.5,169,38,25
2023-06-17T20:00,20.3,70,991.3,15.1,13.1,165,35,25
2023-06-17T21:00,18.7,73,991.8,14.3,13.8,165,32,25
2023-06-17T22:00,17.3,81,992.0,11.8,10.2,164,26,25
2023-06-17T23:00,16.5,87,992.0,10.1,9.3,160,23,25
2023-06-18T00:00,16.1,89,992.1,10.5,10.2,158,26,25
2023-06-18T01:00,15.9,90,991.9,12.7,10.5,159,26,25
2023-06-18T02:00,15.7,89,991.9,12.1,10.7,157,25,25
2023-06-18T03:00,15.6,88,992.0,12.3,11.3,156,25,25
2023-06-18T04:00,15.3,88,992.4,12.6,12.0,161,24,25
2023-06-18T05:00,16.4,89,992.7,14.6,12.6,164,24,25
2023-06-18T06:00,20.4,78,993.3,14.4,12.9,170,25,25
2023-06-18T07:00,22.7,63,993.8,13.9,12.5,156,33,25
2023-06-18T08:00,24.0,60,993.9,13.5,12.4,158,38,25
2023-06-18T09:00,25.2,57,993.9,13.7,11.4,161,45,25
2023-06-18T10:00,26.2,54,994.0,13.2,11.6,159,53,25
2023-06-18T11:00,26.9,52,993.9,11.5,10.2,157,58,25
2023-06-18T12:00,27.8,49,993.4,11.3,10.5,155,60,25
2023-06-18T13:00,28.4,46,993.2,13.7,11.5,152,60,25
2023-06-18T14:00,28.5,44,992.9,10.9,9.0,149,59,25
2023-06-18T15:00,28.6,44,992.7,10.2,8.4,143,57,25
2023-06-18T16:00,28.4,43,992.3,12.8,10.9,144,49,25
2023-06-18T17:00,28.0,47,992.3,12.6,11.2,143,41,25
2023-06-18T18:00,26.1,67,992.0,15.0,11.7,163,34,25
2023-06-18T19:00,25.2,67,992.1,14.3,11.6,160,32,25
2023-06-18T20:00,22.5,75,992.7,11.8,10.1,155,31,25
2023-06-18T21:00,20.9,79,992.8,10.4,8.6,140,28,25
2023-06-18T22:00,20.2,80,993.1,10.1,8.9,133,27,25
2023-06-18T23:00,19.8,79,992.9,10.0,8.6,132,28,25
2023-06-19T00:00,19.5,78,993.1,10.9,9.1,132,30,25
2023-06-19T01:00,19.2,78,993.0,10.0,8.8,129,32,25
2023-06-19T02:00,18.8,79,993.4,10.1,8.9,127,31,25
2023-06-19T03:00,18.4,81,993.6,10.1,8.9,127,30,25
2023-06-19T04:00,18.0,84,993.6,10.1,8.8,129,29,25
2023-06-19T05:00,18.7,86,993.8,10.4,9.0,130,29,25
2023-06-19T06:00,21.2,77,994.0,10.9,9.7,135,25,25
2023-06-19T07:00,22.1,74,994.5,10.7,8.8,135,30,25
2023-06-19T08:00,23.4,63,994.7,10.4,8.9,134,36,25
2023-06-19T09:00,25.0,55,994.4,9.6,8.9,133,38,25
2023-06-19T10:00,26.3,53,994.8,9.8,9.1,132,43,25
2023-06-19T11:00,27.2,51,994.6,10.1,9.3,133,47,25
2023-06-19T12:00,28.0,50,994.3,10.4,9.7,134,47,25
2023-06-19T13:00,28.6,48,994.0,10.3,9.7,134,47,25
2023-06-19T14:00,28.8,47,993.3,10.1,9.7,131,47,25
2023-06-19T15:00,28.8,46,992.8,10.4,9.8,130,46,25
2023-06-19T16:00,28.7,45,992.8,10.3,9.4,130,43,25
2023-06-19T17:00,28.4,46,993.2,10.3,9.1,126,41,25
2023-06-19T18:00,26.5,72,993.2,10.4,9.0,124,35,25
2023-06-19T19:00,25.0,61,993.0,10.2,8.8,125,34,25
2023-06-19T20:00,23.2,61,993.5,9.6,8.5,128,33,25
2023-06-19T21:00,22.1,59,993.5,9.2,8.4,127,33,25
2023-06-19T22:00,21.2,60,994.0,8.8,7.9,127,32,25
2023-06-19T23:00,20.5,60,994.0,9.1,7.7,123,32,25
2023-06-20T00:00,19.9,60,994.0,8.7,7.5,124,32,25
2023-06-20T01:00,19.2,61,993.9,8.5,6.8,122,32,25
2023-06-20T02:00,18.6,62,993.7,9.0,7.1,120,30,25
2023-06-20T03:00,18.1,63,993.6,9.5,8.1,121,30,25
2023-06-20T04:00,17.6,67,994.0,9.6,8.3,123,28,25
2023-06-20T05:00,18.1,72,994.1,9.2,7.5,127,28,25
2023-06-20T06:00,20.7,69,994.7,9.6,8.5,127,28,25
2023-06-20T07:00,23.6,59,995.2,9.8,7.6,133,33,25
2023-06-20T08:00,25.5,47,995.3,10.5,8.1,130,36,25
2023-06-20T09:00,26.6,43,995.6,10.4,8.1,127,39,25
2023-06-20T10:00,27.6,41,995.9,10.3,9.3,127,49,25
2023-06-20T11:00,28.5,40,995.8,11.9,10.0,127,49,25
2023-06-20T12:00,29.3,40,994.9,12.1,10.2,125,49,25
2023-06-20T13:00,29.9,39,995.6,13.5,10.2,124,49,25
2023-06-20T14:00,30.2,39,994.6,17.9,10.5,123,48,25
2023-06-20T15:00,30.4,39,994.3,21.6,10.5,121,47,25
2023-06-20T16:00,30.2,40,994.1,23.7,10.4,121,39,25
2023-06-20T17:00,29.4,50,994.1,24.3,10.6,122,36,25
2023-06-20T18:00,27.8,63,994.1,23.4,10.9,139,33,25
2023-06-20T19:00,25.4,71,994.2,19.5,11.0,142,30,25
2023-06-20T20:00,25.1,66,994.9,16.6,10.2,138,29,25
2023-06-20T21:00,22.1,79,994.9,17.9,10.0,132,28,25
2023-06-20T22:00,20.8,82,994.8,17.8,9.9,124,28,25
2023-06-20T23:00,20.1,82,994.6,18.5,9.4,119,28,25
2023-06-21T00:00,20.0,77,994.1,19.6,9.2,119,27,25
2023-06-21T01:00,19.9,73,995.0,21.0,9.2,121,28,25
2023-06-21T02:00,19.7,71,994.9,21.9,10.2,121,26,25
2023-06-21T03:00,19.4,70,994.9,23.4,10.4,120,25,25
2023-06-21T04:00,18.8,73,995.0,21.5,11.0,117,24,25
2023-06-21T05:00,19.3,77,995.4,23.0,10.0,121,24,25
2023-06-21T06:00,22.4,67,995.6,25.8,10.8,128,24,25
2023-06-21T07:00,24.2,55,996.0,28.3,12.1,132,30,25
2023-06-21T08:00,25.6,49,996.2,28.6,13.1,134,35,25
2023-06-21T09:00,26.8,47,996.1,30.3,13.8,129,38,25
2023-06-21T10:00,28.1,45,996.3,31.8,12.3,128,43,25
2023-06-21T11:00,29.2,44,996.0,31.8,12.2,127,45,25
2023-06-21T12:00,30.1,44,996.2,32.4,13.0,127,50,25
2023-06-21T13:00,30.9,43,995.4,33.9,13.7,129,54,25
2023-06-21T14:00,31.6,42,994.4,33.9,14.5,132,56,25
2023-06-21T15:00,32.0,42,993.8,34.1,14.8,133,52,25
2023-06-21T16:00,32.1,43,993.8,35.1,14.9,134,52,25
2023-06-21T17:00,31.0,52,994.5,35.8,15.5,136,49,25
2023-06-21T18:00,29.1,61,995.0,36.5,16.7,152,38,25
2023-06-21T19:00,27.1,72,995.2,35.8,16.5,151,33,25
2023-06-21T20:00,26.8,65,995.5,32.2,13.4,149,28,25
2023-06-21T21:00,24.1,77,995.6,30.7,12.6,136,28,25
2023-06-21T22:00,22.9,80,995.7,28.2,13.0,135,28,25
2023-06-21T23:00,21.9,83,996.0,25.3,13.1,140,29,25
2023-06-22T00:00,21.4,82,995.7,23.3,12.6,135,29,25
2023-06-22T01:00,21.0,79,995.7,23.0,12.7,133,29,25
2023-06-22T02:00,20.5,76,995.8,23.9,12.8,134,29,25
2023-06-22T03:00,19.8,76,995.8,24.6,12.8,136,30,25
2023-06-22T04:00,19.1,78,996.0,25.1,13.6,141,30,25
2023-06-22T05:00,19.8,82,995.9,26.3,14.5,146,30,25
2023-06-22T06:00,23.0,72,996.0,27.9,14.7,148,30,25
2023-06-22T07:00,25.3,62,996.2,31.1,14.4,153,30,25
2023-06-22T08:00,27.0,57,996.3,34.0,15.4,158,36,25
2023-06-22T09:00,28.3,56,996.2,38.5,17.8,163,45,25
2023-06-22T10:00,29.6,53,996.2,37.9,19.7,164,52,25
2023-06-22T11:00,30.8,49,995.5,38.2,20.0,156,54,25
2023-06-22T12:00,31.8,46,995.3,39.2,19.0,151,63,25
2023-06-22T13:00,32.6,42,994.3,38.1,17.5,146,62,25
2023-06-22T14:00,33.2,40,993.5,36.8,16.4,140,60,25
2023-06-22T15:00,33.3,39,993.5,35.5,13.8,137,57,25
2023-06-22T16:00,32.7,44,993.3,35.8,13.7,124,45,25
2023-06-22T17:00,31.3,54,993.3,35.8,13.7,127,37,25
2023-06-22T18:00,29.5,58,993.1,35.1,13.6,131,32,25
2023-06-22T19:00,27.2,75,992.9,32.7,12.2,141,32,25
2023-06-22T20:00,25.7,73,992.5,33.3,12.8,126,32,25
2023-06-22T21:00,24.4,73,992.0,31.6,11.9,111,32,25
2023-06-22T22:00,23.7,68,992.0,30.6,10.8,109,35,25
2023-06-22T23:00,23.3,64,991.7,28.1,10.9,106,35,25
2023-06-23T00:00,23.1,61,991.7,28.1,11.9,106,35,25
2023-06-23T01:00,22.6,59,991.3,29.9,12.8,107,33,25
2023-06-23T02:00,21.8,59,990.9,30.7,13.9,110,32,25
2023-06-23T03:00,20.8,63,990.5,31.3,15.1,114,33,25
2023-06-23T04:00,20.1,69,990.8,31.2,15.1,120,33,25
2023-06-23T05:00,20.8,71,991.7,30.9,15.4,121,33,25
2023-06-23T06:00,22.4,70,992.6,30.0,16.2,120,33,25
2023-06-23T07:00,24.0,68,992.9,27.3,14.0,121,34,25
2023-06-23T08:00,25.3,64,992.9,27.2,14.8,121,33,25
2023-06-23T09:00,26.6,60,992.6,21.7,12.7,119,34,25
2023-06-23T10:00,27.7,56,992.4,20.7,13.8,115,36,25
2023-06-23T11:00,28.2,53,991.7,19.4,12.2,115,36,25
2023-06-23T12:00,28.2,53,992.1,20.7,11.1,120,38,25
2023-06-23T13:00,28.1,54,992.3,19.6,11.8,120,38,25
2023-06-23T14:00,27.6,56,991.9,16.5,9.2,125,39,25
2023-06-23T15:00,27.6,56,992.2,14.3,8.8,123,40,25
2023-06-23T16:00,27.7,56,992.3,13.6,9.6,133,45,25
2023-06-23T17:00,26.7,59,992.1,17.0,9.2,142,45,25
2023-06-23T18:00,25.4,67,991.9,17.5,10.3,152,41,25
2023-06-23T19:00,24.8,77,992.4,15.2,10.8,170,36,25
2023-06-23T20:00,23.2,86,993.1,15.7,11.7,174,38,25
2023-06-23T21:00,23.8,80,993.8,18.8,13.1,180,35,25
2023-06-23T22:00,23.6,80,994.1,18.2,13.2,180,32,25
2023-06-23T23:00,23.0,81,993.8,17.8,14.0,178,31,25
2023-06-24T00:00,20.6,89,993.7,15.6,11.8,158,31,25
2023-06-24T01:00,20.0,86,993.4,14.5,12.3,157,32,25
2023-06-24T02:00,19.1,90,993.6,14.1,11.8,156,31,25
2023-06-24T03:00,18.7,90,994.2,13.6,10.6,155,30,25
2023-06-24T04:00,17.9,92,994.8,12.6,11.0,152,31,25
2023-06-24T05:00,19.3,90,995.3,11.3,9.9,152,28,25
2023-06-24T06:00,21.8,73,995.8,9.8,7.7,149,30,25
2023-06-24T07:00,23.3,63,996.1,6.9,5.9,146,34,25
2023-06-24T08:00,24.2,59,996.6,6.3,5.6,145,38,25
2023-06-24T09:00,25.1,57,996.7,6.2,5.1,145,44,25
2023-06-24T10:00,25.5,53,996.3,5.8,4.9,142,47,25
2023-06-24T11:00,26.1,49,996.1,5.1,4.3,139,47,25
2023-06-24T12:00,26.5,46,995.5,4.8,4.4,137,49,25
2023-06-24T13:00,27.0,43,995.3,4.8,4.3,138,50,25
2023-06-24T14:00,27.1,41,994.8,4.1,3.7,135,51,25
2023-06-24T15:00,26.9,42,994.6,3.3,3.0,134,48,25
2023-06-24T16:00,26.5,43,994.2,2.8,2.6,130,45,25
2023-06-24T17:00,25.7,47,994.4,3.1,2.5,130,42,25
2023-06-24T18:00,24.6,53,994.5,3.5,3.1,134,37,25
2023-06-24T19:00,23.4,54,994.7,4.6,3.7,136,35,25
2023-06-24T20:00,22.1,62,995.1,5.9,4.4,143,33,25
2023-06-24T21:00,21.5,62,995.7,6.5,5.0,142,31,25
2023-06-24T22:00,20.5,68,995.7,6.8,6.3,140,27,25
2023-06-24T23:00,19.8,73,995.9,7.1,6.7,141,26,25
2023-06-25T00:00,19.5,75,995.8,6.6,6.2,145,24,25
2023-06-25T01:00,19.7,75,995.6,7.3,6.8,146,22,25
2023-06-25T02:00,19.0,78,995.3,7.3,6.6,150,20,25
2023-06-25T03:00,17.7,84,995.1,7.3,6.6,153,19,25
2023-06-25T04:00,17.1,87,995.3,8.4,7.7,155,22,25
2023-06-25T05:00,18.5,85,995.7,8.9,8.3,154,19,25
2023-06-25T06:00,21.4,68,995.9,9.6,8.7,161,23,25
2023-06-25T07:00,22.7,64,995.9,8.1,6.2,145,28,25
2023-06-25T08:00,23.8,59,995.9,6.6,5.3,137,32,25
2023-06-25T09:00,24.8,55,995.8,6.9,5.4,134,37,25
2023-06-25T10:00,25.7,51,995.1,7.1,5.3,131,40,25
2023-06-25T11:00,26.4,49,995.3,7.4,5.1,130,40,25
2023-06-25T12:00,26.9,47,994.9,7.4,5.3,128,42,25
2023-06-25T13:00,27.2,46,994.5,7.4,5.3,128,42,25
2023-06-25T14:00,27.4,45,994.0,7.5,5.3,127,41,25
2023-06-25T15:00,27.3,45,993.6,7.6,5.4,127,41,25
2023-06-25T16:00,27.0,45,993.1,7.6,5.5,128,41,25
2023-06-25T17:00,26.5,47,993.0,7.7,5.7,129,40,25
2023-06-25T18:00,25.3,53,992.7,8.6,6.1,137,38,25
2023-06-25T19:00,23.7,58,992.9,9.2,6.2,146,33,25
2023-06-25T20:00,22.2,62,993.0,8.5,6.6,142,31,25
2023-06-25T21:00,20.8,68,993.1,7.8,6.4,138,30,25
2023-06-25T22:00,19.7,73,993.1,7.8,6.5,138,30,25
2023-06-25T23:00,18.8,77,993.1,7.6,6.5,138,29,25
2023-06-26T00:00,18.4,80,993.0,8.0,6.5,137,30,25
2023-06-26T01:00,17.8,81,992.8,6.9,6.1,137,29,25
2023-06-26T02:00,17.7,81,992.8,6.9,6.1,141,27,25
2023-06-26T03:00,17.1,82,992.8,6.9,6.2,140,26,25
2023-06-26T04:00,16.6,85,993.0,7.1,6.1,141,24,25
2023-06-26T05:00,17.7,87,993.2,8.1,6.5,152,22,25
2023-06-26T06:00,22.0,69,993.7,8.8,7.5,152,21,25
2023-06-26T07:00,24.0,55,993.9,7.7,7.4,149,33,25
2023-06-26T08:00,25.5,48,993.8,9.7,7.2,139,38,25
2023-06-26T09:00,26.7,44,994.0,9.7,6.3,136,45,25
2023-06-26T10:00,27.7,43,993.6,9.2,7.1,135,49,25
2023-06-26T11:00,28.6,41,993.6,8.8,7.4,135,52,25
2023-06-26T12:00,29.3,38,993.3,8.9,7.8,135,54,25
2023-06-26T13:00,30.0,36,993.0,9.0,8.0,135,53,25
2023-06-26T14:00,30.3,35,992.6,9.2,8.1,135,55,25
2023-06-26T15:00,30.4,35,992.3,9.4,8.1,135,55,25
2023-06-26T16:00,30.1,36,991.6,9.7,8.2,136,52,25
2023-06-26T17:00,29.3,42,991.4,9.9,8.5,136,51,25
2023-06-26T18:00,27.8,52,991.4,10.3,9.6,150,46,25
2023-06-26T19:00,26.0,57,991.4,11.7,10.9,160,38,25
2023-06-26T20:00,24.1,64,991.4,11.9,10.0,160,34,25
2023-06-26T21:00,22.8,70,991.5,11.5,10.3,159,30,25
2023-06-26T22:00,21.4,77,991.9,11.3,10.1,160,28,25
2023-06-26T23:00,20.5,82,991.6,10.9,9.2,158,26,25
2023-06-27T00:00,19.9,86,991.3,10.5,9.1,156,24,25
2023-06-27T01:00,19.5,88,991.3,10.4,9.1,153,23,25
2023-06-27T02:00,19.3,89,990.9,10.0,9.2,153,21,25
2023-06-27T03:00,19.1,89,990.5,10.3,8.9,153,22,25
2023-06-27T04:00,18.8,90,990.5,10.4,8.9,156,21,25
2023-06-27T05:00,19.9,89,990.6,10.4,9.6,164,20,25
2023-06-27T06:00,23.7,76,991.2,11.1,10.1,163,21,25
2023-06-27T07:00,25.5,66,991.3,9.5,8.9,164,32,25
2023-06-27T08:00,26.9,62,991.1,9.8,9.1,159,40,25
2023-06-27T09:00,28.1,58,991.0,10.6,9.3,160,50,25
2023-06-27T10:00,28.8,56,990.9,10.7,9.4,163,56,25
2023-06-27T11:00,29.4,54,990.2,10.4,9.7,164,59,25
2023-06-27T12:00,30.1,52,989.7,10.9,10.2,165,58,25
2023-06-27T13:00,30.5,51,989.2,10.2,9.4,161,55,25
2023-06-27T14:00,30.6,50,988.7,8.5,8.0,157,55,25
2023-06-27T15:00,30.2,52,988.1,8.0,7.6,154,53,25
2023-06-27T16:00,29.7,54,987.9,7.9,6.7,158,50,25
2023-06-27T17:00,29.4,57,987.7,8.8,7.6,166,47,25
2023-06-27T18:00,28.0,62,987.9,10.9,9.5,176,46,25
2023-06-27T19:00,25.4,72,988.6,12.6,10.2,187,38,25
2023-06-27T20:00,24.6,74,988.7,12.1,10.5,169,38,25
2023-06-27T21:00,23.7,76,989.2,14.2,9.7,156,38,25
2023-06-27T22:00,22.0,80,990.1,13.1,10.0,151,37,25
2023-06-27T23:00,21.1,83,989.6,11.1,8.2,150,36,25
2023-06-28T00:00,20.4,86,989.7,7.2,6.2,136,36,25
2023-06-28T01:00,19.8,90,989.9,7.1,5.7,136,36,25
2023-06-28T02:00,19.5,92,989.9,7.3,5.8,137,35,25
2023-06-28T03:00,19.1,94,989.5,7.8,6.5,141,33,25
2023-06-28T04:00,19.0,95,989.9,8.0,6.9,142,34,25
2023-06-28T05:00,19.4,93,990.2,8.1,6.9,144,32,25
2023-06-28T06:00,20.3,87,990.4,8.4,6.8,144,32,25
2023-06-28T07:00,20.9,88,990.9,7.9,7.1,148,35,25
2023-06-28T08:00,21.2,87,991.4,8.1,7.0,151,38,25
2023-06-28T09:00,21.0,88,991.5,8.4,7.3,151,41,25
2023-06-28T10:00,21.6,83,992.1,7.8,6.8,148,47,25
2023-06-28T11:00,22.3,77,992.1,6.2,5.7,146,49,25
2023-06-28T12:00,22.9,73,991.6,5.9,5.6,144,46,25
2023-06-28T13:00,23.1,70,991.7,5.5,4.8,141,43,25
2023-06-28T14:00,23.7,65,991.6,5.9,5.1,143,44,25
2023-06-28T15:00,24.4,61,991.8,6.8,5.9,146,45,25
2023-06-28T16:00,24.5,58,991.4,6.5,5.4,144,43,25
2023-06-28T17:00,23.9,57,991.5,6.2,4.9,145,41,25
2023-06-28T18:00,23.1,58,992.0,6.6,5.2,148,39,25
2023-06-28T19:00,22.0,68,992.2,7.3,5.5,150,36,25
2023-06-28T20:00,21.2,72,992.9,8.1,5.8,152,32,25
2023-06-28T21:00,20.5,76,993.4,8.5,6.1,160,31,25
2023-06-28T22:00,20.0,80,993.9,8.9,6.8,158,30,25
2023-06-28T23:00,19.4,84,994.1,8.8,6.8,155,28,25
2023-06-29T00:00,18.5,89,993.9,9.0,7.0,150,24,25
2023-06-29T01:00,17.8,93,993.8,9.4,7.2,151,28,25
2023-06-29T02:00,17.3,94,993.7,9.6,7.2,147,24,25
2023-06-29T03:00,17.0,95,994.0,9.8,7.4,148,22,25
2023-06-29T04:00,17.0,94,993.9,9.2,7.5,150,28,25
2023-06-29T05:00,17.9,93,994.2,9.0,7.8,153,24,25
2023-06-29T06:00,19.7,81,994.6,8.1,6.5,144,27,25
2023-06-29T07:00,21.8,66,994.9,6.6,5.1,141,32,25
2023-06-29T08:00,22.9,59,994.9,6.2,5.2,140,38,25
2023-06-29T09:00,24.2,51,994.8,6.7,4.7,138,40,25
2023-06-29T10:00,25.3,46,994.5,6.3,4.4,135,43,25
2023-06-29T11:00,26.3,43,994.3,6.1,4.5,132,45,25
2023-06-29T12:00,26.9,41,993.8,5.9,4.4,131,47,25
2023-06-29T13:00,27.3,40,993.6,6.1,4.5,131,47,25
2023-06-29T14:00,27.6,40,992.8,6.1,4.6,132,47,25
2023-06-29T15:00,27.4,40,992.3,5.9,4.6,132,47,25
2023-06-29T16:00,27.0,41,991.9,5.9,4.7,133,43,25
2023-06-29T17:00,26.2,43,991.6,5.7,5.0,134,41,25
2023-06-29T18:00,25.0,47,991.5,6.3,5.3,137,38,25
2023-06-29T19:00,23.7,48,991.3,6.8,5.9,140,35,25
2023-06-29T20:00,22.6,52,991.7,7.7,6.1,147,32,25
2023-06-29T21:00,21.5,58,991.6,8.2,7.1,156,30,25
2023-06-29T22:00,20.3,66,992.2,8.8,6.9,159,26,25
2023-06-29T23:00,19.5,69,991.1,9.4,6.4,159,24,25
2023-06-30T00:00,18.8,73,991.1,8.6,7.8,156,24,25
2023-06-30T01:00,18.3,77,990.6,9.1,8.1,155,24,25
2023-06-30T02:00,18.4,79,990.5,10.2,8.3,154,22,25
2023-06-30T03:00,18.0,82,990.4,10.4,8.9,158,21,25
2023-06-30T04:00,18.0,83,989.7,10.7,9.4,164,22,25
2023-06-30T05:00,19.3,80,989.5,12.1,10.2,168,22,25
2023-06-30T06:00,21.1,65,989.7,11.6,10.8,166,22,25
2023-06-30T07:00,23.0,62,989.7,11.3,9.8,167,28,25
2023-06-30T08:00,24.3,58,989.8,11.2,9.4,168,33,25
2023-06-30T09:00,25.0,56,989.7,11.1,9.2,161,36,25
2023-06-30T10:00,24.8,57,990.4,8.9,7.5,160,40,25
2023-06-30T11:00,23.7,64,989.8,7.9,6.9,159,42,25
2023-06-30T12:00,22.5,74,989.3,7.3,6.6,157,43,25
2023-06-30T13:00,22.7,76,989.2,6.8,6.0,156,44,25
2023-06-30T14:00,22.9,77,988.3,5.8,4.7,154,43,25
2023-06-30T15:00,23.0,78,988.1,5.5,4.7,152,40,25
2023-06-30T16:00,22.8,78,987.8,5.5,5.0,153,38,25
2023-06-30T17:00,21.8,83,987.5,6.1,5.3,152,37,25
2023-06-30T18:00,21.4,85,987.2,6.7,5.3,157,36,25
2023-06-30T19:00,20.1,90,986.8,6.5,5.8,162,34,25
2023-06-30T20:00,19.2,94,987.3,7.6,7.2,177,32,25
2023-06-30T21:00,18.5,96,987.4,9.5,9.0,173,31,25
2023-06-30T22:00,18.0,96,987.7,10.8,10.0,179,30,25
2023-06-30T23:00,17.8,96,987.1,11.7,11.0,183,30,25
2023-06-01T00:00,13.6,91,974.0,15.7,14.2,176,24,26
2023-06-01T01:00,13.3,92,973.8,15.2,13.8,172,24,26
2023-06-01T02:00,13.0,92,973.9,15.4,13.5,173,24,26
2023-06-01T03:00,12.6,92,973.7,16.1,14.7,176,24,26
2023-06-01T04:00,12.5,91,973.7,16.8,15.8,178,24,26
2023-06-01T05:00,13.6,91,974.1,18.1,17.0,176,24,26
2023-06-01T06:00,16.5,79,974.4,17.9,15.8,175,24,26
